review_id,review,cleaned_review,keywords,theme
330,perfect,perfect,['perfect'],['Other']
331,thankyou,thankyou,['thankyou'],['Other']
332,I Like it,like,['like'],['Other']
333,ok,,[],[]
334,"I don't understand the reason, why I need to disable developer options to access the app, it has no security risks nor does it hinder the app's functionalities. This goes out to the dev, I hope your life is filled with inconveniences.",don understand reason need disable developer option access app security risk hinder app functionality go dev hope life fill inconvenience,"['inconvenience', 'hinder', 'risk', 'disable', 'dev', 'understand', 'reason', 'functionality', 'hope', 'security']",['Other']
335,smart app,smart app,"['smart', 'app']",['Other']
336,isin ga'a,isin,['isin'],['Other']
337,easy to use,easy use,"['easy', 'use']",['Other']
338,it's great,great,['great'],['Other']
339,very good app and stars faction with work,good app star faction work,"['faction', 'star', 'work', 'good', 'app']",['Other']
340,It is excelent,excelent,[],[]
341,Smart,smart,['smart'],['Other']
342,በየወሩ አፕደት እየጠየቀኝ ነው ለነገሩ ብር ስሌለኝ ይሆናል እና ምን ለማለት ፈልገ መሰላቹ ወላህ ቼግሮኛል 🥺🥺🥺,,[],[]
343,very interesting app,interesting app,"['interesting', 'app']",['Other']
344,i like it,like,['like'],['Other']
345,wow.......cbe.....keep it up.....!!!!!!,wow cbe,"['wow', 'cbe']",['Other']
346,ጊዜን ቆጣቢ እና ህይወትን ቀለል ከሚያደርጉ ኢትዬጲያ ካሉ ፋይናንስ አፕልኬሽኖች ሁሉ ይሄ ይለያል,,[],[]
347,Excellent🙏app,excellent app,"['excellent', 'app']",['Other']
348,the most useful,useful,['useful'],['Other']
349,I am more satisfied in this app . More sure you have to secure.,satisfied app sure secure,"['sure', 'satisfied', 'secure', 'app']",['Other']
350,Easy to use,easy use,"['easy', 'use']",['Other']
351,"very good, but sometimes NUR CBE comes without my consent. even if I choose locked, it appears",good nur cbe come consent choose lock appear,"['nur', 'lock', 'consent', 'appear', 'choose', 'come', 'cbe', 'good']",['Other']
352,Excellent !!!,excellent,['excellent'],['Other']
353,always we relay on,relay,[],[]
354,I'm lucky to have this🙏 thank you CBE.,lucky thank cbe,"['lucky', 'thank', 'cbe']",['Other']
355,it's need more improvement like Tellbirr.,need improvement like tellbirr,"['improvement', 'need', 'like']",['Other']
356,goode app,goode app,"['goode', 'app']",['Other']
357,a very nice app.👍👍👍,nice app,"['nice', 'app']",['Other']
358,safe easy & fast,safe easy fast,"['safe', 'fast', 'easy']",['Other']
359,perfect,perfect,['perfect'],['Other']
360,it's good app,good app,"['good', 'app']",['Other']
361,nice,nice,['nice'],['Other']
362,good app,good app,"['good', 'app']",['Other']
363,It is veary useful app but screen shout was impossible .solve this problem,veary useful app screen shout impossible solve problem,"['veary', 'impossible', 'solve', 'screen', 'useful', 'problem', 'app']",['Other']
364,ጥሩ ነው,,[],[]
365,እጅግ በጣም ጥሩ አፕ,,[],[]
366,good,good,['good'],['Other']
367,በጣም ሃሪፍ ነው ግን ብር በሚተላለፍበት ወቅት ተቀንሷል ይላል እላፊ መልክቱ ይደርሳል ግን አይቀንስም,,[],[]
368,suitable app,suitable app,"['suitable', 'app']",['Other']
369,Dear cbe this app is not comparable with 21century and pls try to solve it.💀💀💀,dear cbe app comparable pls try solve,"['comparable', 'pls', 'dear', 'solve', 'try', 'cbe', 'app']",['Other']
370,Good,good,['good'],['Other']
371,nice app,nice app,"['nice', 'app']",['Other']
372,best transaction method of financial,good transaction method financial,"['method', 'financial', 'transaction', 'good']","['Transaction Performance', 'Other']"
373,#CBE is Now going to on the right Pathway/track/!! Thank you CBE one step ahead on payment platform app!!,cbe go right pathway track thank cbe step ahead payment platform app,"['cbe', 'pathway', 'track', 'right', 'platform', 'ahead', 'step', 'payment', 'thank', 'app']",['Other']
374,It literarily don't work at all,literarily don work,"['literarily', 'don', 'work']",['Other']
375,good give us plus,good plus,"['plus', 'good']",['Other']
376,"Very good application. However, I have one functionality recommendation. What if you let the app transfer money to any telebirr account as for MPESA? By the way, I am not the only one to ask this. Thank you!",good application functionality recommendation let app transfer money telebirr account mpesa way ask thank,"['mpesa', 'let', 'functionality', 'way', 'telebirr', 'ask', 'account', 'money', 'thank', 'transfer']",['Other']
377,before update it was able to screenshot while after update I can't able to screenshot the transfere details,update able screenshot update able screenshot transfere detail,"['able', 'screenshot', 'update']","['Feature Requests', 'Other']"
378,Tnc Cbe,tnc cbe,['cbe'],['Other']
379,it is good app. But you have integrate cbe with cbe birr. to allow cardless withdrawal directly from our accout!,good app integrate cbe cbe birr allow cardless withdrawal directly accout,"['cbe', 'cardless', 'withdrawal', 'integrate', 'directly', 'birr', 'allow', 'good', 'app']",['Other']
380,great apps,great app,"['great', 'app']",['Other']
381,Excellent,excellent,['excellent'],['Other']
382,Great app!,great app,"['great', 'app']",['Other']
383,nice,nice,['nice'],['Other']
384,CBE,cbe,['cbe'],['Other']
385,very good 👍 👏,good,['good'],['Other']
386,great when it works,great work,"['great', 'work']",['Other']
387,"the app is very good, but why screenshots is impossible?",app good screenshot impossible,"['impossible', 'screenshot', 'good', 'app']",['Other']
388,excellent match application,excellent match application,"['match', 'excellent', 'application']",['Other']
389,very good,good,['good'],['Other']
390,best app,good app,"['good', 'app']",['Other']
391,The Best app😍😍😍,good app,"['good', 'app']",['Other']
392,excellent app,excellent app,"['excellent', 'app']",['Other']
393,easy to use and user friendly,easy use user friendly,"['friendly', 'user', 'easy', 'use']",['Other']
394,good,good,['good'],['Other']
395,very nice,nice,['nice'],['Other']
396,አሪፍ ነው በተለይ የአሻራ ደህነቱ መረጋገጡ ተመችቶኛል,,[],[]
397,well software,software,['software'],['Other']
398,ጥሩ ነው አንዳንዴ ስታክ ቢያደርግም,,[],[]
399,CBE very good apps,cbe good app,"['cbe', 'good', 'app']",['Other']
400,"This application fast, secure and more convenient. Thanks CBE",application fast secure convenient thank cbe,"['convenient', 'secure', 'thank', 'cbe', 'application', 'fast']",['Other']
401,I like this mobile banking app very much. Overall user interface and navigation is awesome. But it lacks instant response when someone deposit or withdraw money.,like mobile banking app overall user interface navigation awesome lack instant response deposit withdraw money,"['withdraw', 'instant', 'lack', 'deposit', 'response', 'navigation', 'overall', 'awesome', 'interface', 'money']",['Other']
402,love,love,['love'],['Other']
403,መቸሸጠ,,[],[]
404,wow,wow,['wow'],['Other']
405,gadaa,gadaa,['gadaa'],['Other']
406,Massive upgrade from the Amole app.,massive upgrade amole app,"['massive', 'upgrade', 'amole', 'app']",['Other']
407,good,good,['good'],['Other']
408,very good for this app,good app,"['good', 'app']",['Other']
409,top,,[],[]
410,this app better than Amole . but the biometric on new update doesn't work,app well amole biometric new update doesn work,"['biometric', 'amole', 'new', 'update', 'doesn', 'work', 'app']","['Feature Requests', 'Other']"
411,Wow,wow,['wow'],['Other']
412,good,good,['good'],['Other']
413,wow to it saff and this app,wow saff app,"['wow', 'app']",['Other']
414,it too slow,slow,['slow'],['Transaction Performance']
415,ዳሽን ባንክ ይለያል,,[],[]
416,real life changer,real life changer,"['real', 'changer', 'life']",['Other']
417,👍👍👍,,[],[]
418,good,good,['good'],['Other']
419,nice application,nice application,"['nice', 'application']",['Other']
420,good,good,['good'],['Other']
421,wow,wow,['wow'],['Other']
422,useless app ever loading take long,useless app load long,"['useless', 'load', 'long', 'app']",['Other']
423,"Game changer app! Dashen Bank Super App is fast, secure, and easy to use. The three-click payment makes sending money super quick, and the QR code payment is perfect for cashless shopping. I also love the biometric login and easy airtime and bill payments. Everything I need is in one place. Dashen Bank has really raised the bar for digital banking in Ethiopia. Highly recommended!",game changer app dashen bank super app fast secure easy use click payment make send money super quick code payment perfect cashless shop love biometric login easy airtime bill payment need place dashen bank raise bar digital banking ethiopia highly recommend,"['payment', 'super', 'easy', 'dashen', 'raise', 'airtime', 'bank', 'biometric', 'shop', 'click']",['Other']
424,very useful App,useful app,"['useful', 'app']",['Other']
425,"Simple, robust features? Yes, please! But the endless loading screen killed the fun—I couldn’t use it for days. Fix the glitch, and I’ll yeet a higher rating!",simple robust feature yes endless loading screen kill fun couldn use day fix glitch yeet high rating,"['kill', 'yeet', 'robust', 'glitch', 'fun', 'rating', 'loading', 'yes', 'screen', 'couldn']",['Other']
426,Wawww,wawww,['wawww'],['Other']
427,it is good but some times says duplicate transaction why?,good time say duplicate transaction,"['duplicate', 'say', 'transaction', 'time', 'good']","['Transaction Performance', 'Other']"
428,very Nice,nice,['nice'],['Other']
429,its best,good,['good'],['Other']
430,it is not as good as to the other mobile bank app.,good mobile bank app,"['mobile', 'bank', 'good', 'app']",['Other']
431,"The best of best is now arrived **Empowering Your Financial Freedom** ""Experience seamless banking at your fingertips with Dashen Bank. Empowering your financial freedom, anytime, anywhere!"" **Innovation Meets Convenience** ""Dashen Bank Mobile Banking: Where innovation meets convenience. **Secure and Reliable** ""Bank with confidence",good good arrive empower financial freedom experience seamless banking fingertip dashen bank empower financial freedom anytime innovation meet convenience dashen bank mobile banking innovation meet convenience secure reliable bank confidence,"['freedom', 'empower', 'meet', 'innovation', 'convenience', 'financial', 'bank', 'dashen', 'confidence', 'banking']",['Other']
432,wow,wow,['wow'],['Other']
433,Nothing is changed in the updated version. You have been collecting comments but where is the feed back you improved in this version. superapp is mot functioning today.,change update version collect comment feed improve version superapp mot function today,"['version', 'mot', 'collect', 'today', 'comment', 'change', 'function', 'superapp', 'improve', 'update']","['Feature Requests', 'Other']"
434,good,good,['good'],['Other']
435,its best,good,['good'],['Other']
436,The best app ever in finance sector,good app finance sector,"['sector', 'finance', 'good', 'app']",['Other']
437,Its good app than other compitators but it confuse when we transfer it needs OTP and PIN most user inter their pin instead of OTP we know the litrecy level of our society so if it is device based i dont know the needs of OTP so please try to fix,good app compitator confuse transfer need otp pin user inter pin instead otp know litrecy level society device base know need otp try fix,"['otp', 'pin', 'know', 'need', 'litrecy', 'inter', 'confuse', 'compitator', 'level', 'base']",['Other']
438,dashen bank or dashen super app?,dashen bank dashen super app,"['dashen', 'super', 'bank', 'app']",['Other']
439,wowwwe app,wowwwe app,"['wowwwe', 'app']",['Other']
440,"Transferring to other bank accounts is a hastle and inconvenient .Get used to seeing "" please try again """,transfer bank account hastle inconvenient see try,"['inconvenient', 'hastle', 'try', 'account', 'transfer', 'bank']",['Other']
441,good,good,['good'],['Other']
442,always lagging,lag,['lag'],['Other']
443,Amazing Application...,amazing application,"['amazing', 'application']",['Other']
444,Fantastic,fantastic,['fantastic'],['Other']
445,"Dashen bank app is very good, but sometimes it is not working well",dashen bank app good work,"['dashen', 'work', 'bank', 'good', 'app']",['Other']
446,its my choice,choice,['choice'],['Other']
447,wow apo,wow apo,['wow'],['Other']
448,awesome app keep going,awesome app go,"['awesome', 'app']",['Other']
449,wow,wow,['wow'],['Other']
450,👍,,[],[]
451,"It grows ethiopian digital banking step ahead.All fetures in one,simple fast and convince.",grow ethiopian digital banking step ahead feture simple fast convince,"['grow', 'convince', 'ethiopian', 'simple', 'ahead', 'step', 'digital', 'fast', 'banking']",['Other']
452,Game changer,game changer,"['game', 'changer']",['Other']
453,Totally amazing,totally amazing,"['totally', 'amazing']",['Other']
454,super 😎,super,['super'],['Other']
455,what a helpful app!!!!,helpful app,"['helpful', 'app']",['Other']
456,Good,good,['good'],['Other']
457,nice,nice,['nice'],['Other']
458,wow,wow,['wow'],['Other']
459,"To be honest, best banking and lifestyle app in Ethiopia.",honest good banking lifestyle app ethiopia,"['honest', 'lifestyle', 'ethiopia', 'banking', 'good', 'app']",['Other']
460,fast,fast,['fast'],['Other']
461,"A must have, seamless, all in one digital platform ""DB Superapp""! Keep living your motto ""Always one step ahead""",seamless digital platform superapp live motto step ahead,"['motto', 'live', 'superapp', 'platform', 'seamless', 'ahead', 'step', 'digital']",['Other']
462,"This App makes digital banking effortless and convenient. User-friendly interface, secure transactions, and excellent features for managing finances efficiently.",app make digital banking effortless convenient user friendly interface secure transaction excellent feature manage finance efficiently,"['efficiently', 'manage', 'finance', 'effortless', 'interface', 'convenient', 'secure', 'excellent', 'digital', 'make']",['Other']
463,good,good,['good'],['Other']
464,Amazing app super easy to use and best design. loved it.,amazing app super easy use good design love,"['design', 'love', 'amazing', 'super', 'easy', 'use', 'good', 'app']","['User Interface', 'Other']"
465,its the best ever,good,['good'],['Other']
466,nice,nice,['nice'],['Other']
467,excellent game changer App,excellent game changer app,"['game', 'changer', 'excellent', 'app']",['Other']
468,I am highly excited by using this application and it is the most favorable as well as preferrable mobile app.,highly excited application favorable preferrable mobile app,"['preferrable', 'highly', 'application', 'mobile', 'app']",['Other']
469,it seems me logging out within minutes,log minute,"['minute', 'log']",['Other']
470,nice app especially GUI and I have got some error when you send within dashen bank the receipter is not get SMS notification,nice app especially gui get error send dashen bank receipter sms notification,"['receipter', 'gui', 'notification', 'especially', 'error', 'send', 'nice', 'dashen', 'bank', 'app']","['App Reliability', 'Other']"
471,yes i want dashen super open,yes want dashen super open,"['yes', 'want', 'open', 'super', 'dashen']",['Other']
472,Best App,good app,"['good', 'app']",['Other']
473,faster than this version,fast version,"['version', 'fast']",['Other']
474,"Best UI mobile banking app, props to design team",good mobile banking app prop design team,"['prop', 'team', 'design', 'mobile', 'banking', 'good', 'app']","['User Interface', 'Other']"
475,thank you,thank,['thank'],['Other']
476,great app,great app,"['great', 'app']",['Other']
477,bad.,bad,['bad'],['Other']
478,Dashen bank always one step ahead,dashen bank step ahead,"['ahead', 'step', 'dashen', 'bank']",['Other']
479,dashen super app is secure band very easy,dashen super app secure band easy,"['secure', 'super', 'easy', 'dashen', 'app']",['Other']
480,It is very fast and secured mobile banking app! I like this app!,fast secure mobile banking app like app,"['secure', 'app', 'like', 'mobile', 'fast', 'banking']",['Other']
481,best app I have ever seen,good app see,"['good', 'app']",['Other']
482,best of best,good good,['good'],['Other']
483,waw,waw,['waw'],['Other']
484,best app,good app,"['good', 'app']",['Other']
485,Its slow when i try to see the Recent Transaction and stucked,slow try recent transaction stucke,"['recent', 'try', 'slow', 'transaction']","['Transaction Performance', 'Other']"
486,wowslnwoooo wowwww amazing !!!!!!!!,wowslnwoooo wowwww amazing,"['wowwww', 'wowslnwoooo', 'amazing']",['Other']
487,wow appl,wow appl,['wow'],['Other']
488,why do i have to change a pin number i use my finger print so dummy,change pin number use finger print dummy,"['print', 'dummy', 'pin', 'number', 'change', 'use']",['Other']
489,very nice,nice,['nice'],['Other']
490,great,great,['great'],['Other']
491,"It is very slow and it lacks many features to be a super app. High rating is given by their employees, not by the customers.",slow lack feature super app high rating give employee customer,"['lack', 'rating', 'high', 'customer', 'slow', 'feature', 'super', 'app']","['Transaction Performance', 'Feature Requests', 'Other']"
492,"Smooth and secure experience transfers, bill payments, and tracking expenses are all effortless. The intuitive design makes banking on the go.",smooth secure experience transfer bill payment tracking expense effortless intuitive design make banking,"['expense', 'effortless', 'intuitive', 'design', 'smooth', 'payment', 'secure', 'make', 'transfer', 'experience']","['User Interface', 'Other']"
493,Very easy and Fast.,easy fast,"['fast', 'easy']",['Other']
494,Incomparably user-friendly and fast app for mobile banking.,incomparably user friendly fast app mobile banking,"['incomparably', 'friendly', 'user', 'mobile', 'fast', 'banking', 'app']",['Other']
495,"there is nothing super about this app, repeatedly failed transaction and wastes customer valuable time. if you have to do system upgrade do it at a time when there is less traffic demand. your Technical difficulty should not be reflected on customer.",super app repeatedly fail transaction waste customer valuable time system upgrade time traffic demand technical difficulty reflect customer,"['customer', 'time', 'valuable', 'difficulty', 'demand', 'repeatedly', 'waste', 'technical', 'reflect', 'upgrade']",['Other']
496,execellent,execellent,[],[]
497,"This super app is a total game-changer—fast, reliable, and packed with everything I need in one place. It’s seamless and super convenient. Love it!""",super app total game changer fast reliable pack need place seamless super convenient love,"['super', 'total', 'pack', 'place', 'game', 'changer', 'seamless', 'reliable', 'convenient', 'love']",['Other']
498,All in One ✍️secure ✍️reliable ✍️convenient. Digital banking game changer!!,secure reliable convenient digital banking game changer,"['game', 'changer', 'reliable', 'convenient', 'secure', 'digital', 'banking']",['Other']
499,it is incredible product.,incredible product,"['incredible', 'product']",['Other']
500,"I'm really impressed with this app! It’s user-friendly, runs smoothly, and has all the features I need. Makes my tasks so much easier and saves me a lot of time. Highly recommended!",impressed app user friendly run smoothly feature need make task easy save lot time highly recommend,"['smoothly', 'run', 'impressed', 'task', 'lot', 'save', 'recommend', 'highly', 'make', 'friendly']",['Other']
501,best app,good app,"['good', 'app']",['Other']
502,ok,,[],[]
503,"It's an amazing app, experience it!!",amazing app experience,"['experience', 'amazing', 'app']",['Other']
504,This is the best banking app ever. I recommend everyone to use it.,good banking app recommend use,"['recommend', 'use', 'banking', 'good', 'app']",['Other']
505,It is the best application!!!,good application,"['application', 'good']",['Other']
506,"Exceptional digital experience, SupperApp will bring new paradigm shift in the banking business. Bravo Dashen keep it up!!!!",exceptional digital experience supperapp bring new paradigm shift banking business bravo dashen,"['paradigm', 'supperapp', 'bravo', 'exceptional', 'bring', 'business', 'new', 'digital', 'experience', 'dashen']",['Other']
507,its features are so dynamic,feature dynamic,"['dynamic', 'feature']","['Feature Requests', 'Other']"
508,fast &Friendly user Application.,fast friendly user application,"['friendly', 'user', 'application', 'fast']",['Other']
509,"Fast, Reliable and User Friendly. Keep it Up",fast reliable user friendly,"['reliable', 'friendly', 'user', 'fast']",['Other']
510,"#dashen super app is easy to use, secure & fast transaction😍",dashen super app easy use secure fast transaction,"['secure', 'transaction', 'super', 'fast', 'easy', 'dashen', 'use', 'app']","['Transaction Performance', 'Other']"
511,i love this app esp 3 click that make e-commerce easier and convinient.,love app esp click commerce easy convinient,"['convinient', 'click', 'commerce', 'love', 'easy', 'app']",['Other']
512,Dashen Super App contains extended selections for customers and can be easily accessible and also friendly to use.,dashen super app contain extend selection customer easily accessible friendly use,"['extend', 'contain', 'accessible', 'easily', 'customer', 'friendly', 'super', 'dashen', 'use', 'app']",['Other']
513,Great for everyday banking and payments on the go,great everyday banking payment,"['everyday', 'payment', 'great', 'banking']",['Other']
514,"""Dashen Super App'' is impressive with its focus on simplicity, speed, and quality. The user interface is clean and easy to understand. Transactions process quickly, and the overall quality of the app is top-notch. A must-have for Dashen Bank customers. ዳሸን ባንክ አንድ እርምጃ ቀዳሚ።",dashen super app impressive focus simplicity speed quality user interface clean easy understand transaction process quickly overall quality app notch dashen bank customer,"['quality', 'dashen', 'notch', 'quickly', 'impressive', 'process', 'understand', 'clean', 'overall', 'speed']",['Other']
515,making transactions has never been easier. the new update is just amazing,make transaction easy new update amazing,"['new', 'make', 'update', 'amazing', 'transaction', 'easy']","['Transaction Performance', 'Feature Requests', 'Other']"
516,"The app has various usefull functions, which make easy the payment system. Also, it will connect with sellers having reasonable prices.",app usefull function easy payment system connect seller have reasonable price,"['reasonable', 'price', 'connect', 'seller', 'function', 'payment', 'easy', 'app']",['Other']
517,The app has great user interface with comprehensive payments and E-commerce platforms. And also it includes unique features such as chat Banking and budget.,app great user interface comprehensive payment commerce platform include unique feature chat banking budget,"['comprehensive', 'unique', 'include', 'budget', 'commerce', 'interface', 'chat', 'platform', 'payment', 'great']",['Other']
518,betam mirt Ena betam le atikakem kelel Yale Ena michu application nw,betam mirt ena betam atikakem kelel yale ena michu application,"['ena', 'betam', 'kelel', 'mirt', 'michu', 'yale', 'application']",['Other']
519,Convenient!,convenient,['convenient'],['Other']
520,It is an amazing application that meets the needs of customers.,amazing application meet need customer,"['meet', 'customer', 'amazing', 'need', 'application']",['Other']
521,Effecting payment via the app has created convenience to the recipients in easily confirming the payments received!,effecting payment app create convenience recipient easily confirm payment receive,"['payment', 'effecting', 'create', 'confirm', 'easily', 'receive', 'convenience', 'app']",['Other']
522,the best Supper App ever,good supper app,"['supper', 'good', 'app']",['Other']
523,"This is the best app ever, when is it planned to include digital lending and gasification?",good app plan include digital lending gasification,"['lending', 'plan', 'gasification', 'include', 'digital', 'good', 'app']",['Other']
524,"A powerful, local solution that rivals any global app. I love how easy it is to explore services and products.",powerful local solution rival global app love easy explore service product,"['global', 'powerful', 'product', 'solution', 'local', 'love', 'service', 'easy', 'app']",['Other']
525,Dashen bank is my number one choice,dashen bank number choice,"['number', 'choice', 'dashen', 'bank']",['Other']
526,Assefa Genetu = Dashen superup is the latest and inclussive .I am happy with this super up.,assefa genetu dashen superup late inclussive happy super,"['inclussive', 'genetu', 'late', 'happy', 'super', 'dashen']",['Other']
527,"The App is incredibly user-friendly and brings multiple services into one place. It's fast, intuitive, and makes daily tasks super convenient. A true all-in-one solution!",app incredibly user friendly bring multiple service place fast intuitive make daily task super convenient true solution,"['true', 'bring', 'multiple', 'daily', 'solution', 'task', 'intuitive', 'place', 'incredibly', 'convenient']",['Other']
528,"Proudly made in Ethiopia, this innovation delivers more than promised. The marketplace is a major boost for local commerce",proudly ethiopia innovation deliver promise marketplace major boost local commerce,"['promise', 'major', 'marketplace', 'proudly', 'deliver', 'innovation', 'local', 'ethiopia', 'commerce']",['Other']
529,it so fanrastic and user friendly app. Bravo Dashen bank thanks.,fanrastic user friendly app bravo dashen bank thank,"['bravo', 'thank', 'friendly', 'user', 'dashen', 'bank', 'app']",['Other']
530,"one of the best digital platforms I've used! from smooth transactions to a seamless shopping experience, highly recommended.",good digital platform smooth transaction seamless shopping experience highly recommend,"['shopping', 'recommend', 'platform', 'highly', 'seamless', 'smooth', 'digital', 'experience', 'transaction', 'good']","['Transaction Performance', 'Other']"
531,A proudly Ethiopia innovation that delivers beyond expectations. The marketplace feature is a big win for local shoppers bnd sellers,proudly ethiopia innovation deliver expectation marketplace feature big win local shopper bnd seller,"['shopper', 'expectation', 'marketplace', 'win', 'seller', 'proudly', 'deliver', 'innovation', 'local', 'big']",['Other']
532,"Dashen Super App is a game-changer! It’s fast, user-friendly, and packed with features that make everyday banking and transactions super convenient. I love how everything I need from mobile banking to utility payments is all in one place. The interface is clean, and everything works smoothly. Definitely one of the best apps out there. Highly recommended!",dashen super app game changer fast user friendly pack feature everyday banking transaction super convenient love need mobile banking utility payment place interface clean work smoothly definitely good app highly recommend,"['super', 'banking', 'utility', 'definitely', 'smoothly', 'clean', 'pack', 'everyday', 'place', 'interface']",['Other']
533,Easy to use and has many options. It is the best financial app I have ever used.,easy use option good financial app,"['financial', 'option', 'easy', 'use', 'good', 'app']",['Other']
534,"Highly impressed! Dash Bank really nailed it with this app. Secure, reliable, and packed with features I use daily",highly impressed dash bank nail app secure reliable pack feature use daily,"['nail', 'dash', 'impressed', 'pack', 'daily', 'highly', 'reliable', 'secure', 'feature', 'use']","['Feature Requests', 'Other']"
535,"One of the best digital platforms I’ve used! From smooth transactions to a seamless shopping experience, Highly recommended",good digital platform smooth transaction seamless shopping experience highly recommend,"['shopping', 'recommend', 'platform', 'highly', 'seamless', 'smooth', 'digital', 'experience', 'transaction', 'good']","['Transaction Performance', 'Other']"
536,"This app has everything I was looking for, dashen is becoming a grandmaster.",app look dashen grandmaster,"['grandmaster', 'look', 'dashen', 'app']",['Other']
537,Very convenient,convenient,['convenient'],['Other']
538,"The user experience is seamless, and everything just works perfectly right out of the box. I can’t believe how much time and effort it saves me every day.",user experience seamless work perfectly right box believe time effort save day,"['effort', 'perfectly', 'right', 'save', 'day', 'seamless', 'experience', 'user', 'time', 'work']",['Other']
539,wawwwww what nice super app !!keep it up dashen bank !!,wawwwww nice super app dashen bank,"['wawwwww', 'nice', 'super', 'dashen', 'bank', 'app']",['Other']
540,"Dashen SuperApp the ultimate all-in-one solution! From banking and shopping to bill payments, everything you need is right at your fingertips. Life just got a whole lot easier!",dashen superapp ultimate solution banking shop bill payment need right fingertip life get lot easy,"['ultimate', 'fingertip', 'shop', 'right', 'solution', 'lot', 'superapp', 'life', 'payment', 'need']",['Other']
541,"It is,really super because of its unique offerings to individuals and businesses.It is a secure UX first app intended to cater comprehensive digital meeds.I am also happy to know that Dashen is considering to make the app more inclusive by lowering the mobile version requirements .",super unique offering individual business secure app intend cater comprehensive digital meed happy know dashen consider app inclusive lower mobile version requirement,"['meed', 'offering', 'lower', 'intend', 'individual', 'cater', 'comprehensive', 'unique', 'inclusive', 'happy']",['Other']
542,"the very easy, secured, fast and multifunctional dashen supper application I ever seen. dashen really one steps ahead!!!",easy secured fast multifunctional dashen supper application see dashen step ahead,"['dashen', 'multifunctional', 'supper', 'ahead', 'step', 'application', 'fast', 'easy']",['Other']
543,"One app for everything! I can shop, manage my bank account , and do so much more . Truly a super app",app shop manage bank account truly super app,"['shop', 'manage', 'truly', 'account', 'app', 'super', 'bank']",['Other']
544,one of the best digital platforms I’ve used! From smooth transactions to a seamless shopping experie,good digital platform smooth transaction seamless shopping experie,"['shopping', 'platform', 'seamless', 'smooth', 'digital', 'transaction', 'good']","['Transaction Performance', 'Other']"
545,"Dashen Bank super App is the most suitable, reliable, and fast digital banking system.",dashen bank super app suitable reliable fast digital banking system,"['suitable', 'reliable', 'digital', 'super', 'fast', 'dashen', 'banking', 'bank', 'app']",['Other']
546,Excellent app.,excellent app,"['excellent', 'app']",['Other']
547,This is what we call banking app. As professional I want banking app as simple as this and an app rich of features that align with my lifestyle.,banking app professional want banking app simple app rich feature align lifestyle,"['align', 'banking', 'rich', 'professional', 'lifestyle', 'want', 'app', 'simple', 'feature']","['Feature Requests', 'Other']"
548,thanks again,thank,['thank'],['Other']
549,Super Easy To Use and Fast Transaction.,super easy use fast transaction,"['transaction', 'super', 'fast', 'easy', 'use']","['Transaction Performance', 'Other']"
550,"I have an incredible experience with Dashen super app, what an amazing platform is it?. keep pioneering in technological advancement 👏👏👏",incredible experience dashen super app amazing platform pioneer technological advancement,"['pioneer', 'technological', 'incredible', 'advancement', 'platform', 'experience', 'amazing', 'super', 'dashen', 'app']",['Other']
551,"i can't recommend the Dashen Super App enough! This app is truly a game changer for anyone looking for a seamless and efficient way to manage their daily life. It combines multiple essential services into one easy-to-use platform, saving time and simplifying tasks The user interface is modern, intuitive, and super responsive, making navigation a breeze. Whether it's banking, payment services, or accessing lifestyle features, everything is just a few clicks away!!",recommend dashen super app app truly game changer look seamless efficient way manage daily life combine multiple essential service easy use platform save time simplify task user interface modern intuitive super responsive make navigation breeze banking payment service access lifestyle feature click away,"['service', 'super', 'responsive', 'simplify', 'efficient', 'combine', 'modern', 'lifestyle', 'multiple', 'click']",['Other']
552,"The app is incredibly handy for managing multiple financial tasks, from bill payments to managing budgets. It’s saved me a lot of time and made banking way more convenient. Definitely worth checking out!",app incredibly handy manage multiple financial task bill payment manage budget save lot time banking way convenient definitely worth check,"['manage', 'worth', 'handy', 'definitely', 'multiple', 'task', 'lot', 'check', 'budget', 'save']",['Other']
553,what an App,app,['app'],['Other']
554,The new e-commerce feature is incredibly amazing and user friendly.,new commerce feature incredibly amazing user friendly,"['incredibly', 'commerce', 'new', 'friendly', 'amazing', 'user', 'feature']","['Feature Requests', 'Other']"
555,"dashen bank supper app is the most easy to use and have high speed,quality and I like features like chat,budget,fuel payment, and security for my opinion this product is techonolgy edge,this international standard thanks for product oweners (dashen bank)",dashen bank supper app easy use high speed quality like feature like chat budget fuel payment security opinion product techonolgy edge international standard thank product owener dashen bank,"['product', 'like', 'dashen', 'owener', 'fuel', 'edge', 'opinion', 'international', 'bank', 'quality']",['Other']
556,"The Dashen supperapp is a revolutionary advancement in digital banking, combining exceptional usability, an intuitive interface and a seamless user experience. among its standout features are the integration of QR codes, account statement, transaction advise, chat, transaction authentication for limit thresholds, budgeting and different app in a single dashboard. Truly ahead of the curve ..... keep up the excellent work 🤝👏",dashen supperapp revolutionary advancement digital banking combine exceptional usability intuitive interface seamless user experience standout feature integration code account statement transaction advise chat transaction authentication limit threshold budgeting different app single dashboard truly ahead curve excellent work,"['transaction', 'integration', 'dashboard', 'curve', 'limit', 'supperapp', 'advancement', 'single', 'exceptional', 'different']","['Transaction Performance', 'Other']"
